arm,conv,turn,tier,t_send,prompt,uncached,ttft,latency,queue,l3_read,prefill,decode,how,qdepth
hbm_host,16,32,host,7288.665,32936,232,37.3739,89.0659,37.2093,0.0,0.1646,51.692,load_back_init,26
hbm_host,102,37,host,7358.742,41166,334,6.6984,19.9719,6.5043,0.0,0.1941,13.2735,load_back_init,7
hbm_host,19,35,host,7299.557,40160,352,30.7609,79.2352,30.5733,0.0,0.1876,48.4743,load_back_init,27
hbm_host,6,35,host,7364.495,34926,494,8.3612,15.1094,8.1853,0.0,0.1759,6.7482,load_back_init,11
hbm_host,82,39,host,7369.643,31101,509,5.6137,10.1029,5.4523,0.0,0.1614,4.4892,load_back_init,6
hbm_host,44,39,host,7371.368,38988,524,5.4524,9.8085,5.1443,0.0,0.3081,4.3561,load_back_init,5
hbm_host,33,36,host,7342.989,43082,522,8.7538,38.7719,8.4163,0.0,0.3375,30.0181,load_back_init,11
hbm_host,30,33,host,7359.334,36270,302,7.7518,23.0905,7.5723,0.0,0.1795,15.3387,load_back_init,8
hbm_host,31,31,host,7335.172,51074,642,7.973,47.8025,7.4183,0.0,0.5547,39.8295,load_back_init,10
hbm_host,48,39,host,7357.295,38349,333,7.8337,26.7197,7.6473,0.0,0.1864,18.886,load_back_init,8
hbm_host,106,36,host,7376.666,43461,581,2.7387,7.9319,2.3993,0.0,0.3394,5.1932,load_back_init,4
hbm_host,88,37,host,7377.548,41660,1276,2.5568,7.9882,2.0923,0.0,0.4645,5.4314,load_back_init,3
hbm_host,107,33,host,7329.537,47734,438,11.3691,56.5153,11.1523,0.0,0.2168,45.1462,load_back_init,17
hbm_host,73,39,host,7345.228,36158,126,8.5359,41.0961,8.3613,0.0,0.1746,32.5602,load_back_init,12
hbm_host,27,39,host,7371.451,36129,225,5.3694,15.9885,5.0623,0.0,0.3071,10.6191,load_back_init,5
hbm_host,4,34,host,7322.727,35300,612,14.8197,65.178,14.0793,0.0,0.7404,50.3583,load_back_init,24
hbm_host,37,33,host,7379.9,37196,716,3.4152,9.0927,3.1103,0.0,0.3049,5.6775,load_back_init,2
hbm_host,24,30,host,7383.635,29094,102,1.1967,5.5317,0.9983,0.0,0.1984,4.335,load_back_init,1
hbm_host,3,39,host,7384.47,36333,237,0.3613,4.9688,0.1653,0.0,0.196,4.6075,load_back_init,1
hbm_host,110,39,host,7380.48,38137,1401,4.0617,9.5111,3.5703,0.0,0.4914,5.4494,load_back_init,2
hbm_host,42,24,host,7385.226,31500,268,1.0965,5.5769,0.8623,0.0,0.2342,4.4804,load_back_init,0
hbm_host,88,38,host,7386.779,41934,206,0.8907,5.1928,0.6963,0.0,0.1944,4.3021,load_back_init,0
hbm_host,71,37,host,7377.869,50540,556,3.7323,15.0748,3.3443,0.0,0.388,11.3425,load_back_init,3
hbm_host,30,34,host,7389.755,37484,940,0.5758,3.4798,0.2723,0.0,0.3035,2.904,load_back_init,0
hbm_host,72,31,host,7340.08,38166,534,9.4841,53.3345,9.1773,0.0,0.3068,43.8504,load_back_init,14
hbm_host,33,37,host,7388.908,44070,422,0.77,5.6845,0.5673,0.0,0.2027,4.9145,load_back_init,0
