arm,conv,turn,tier,t_send,prompt,uncached,ttft,latency,queue,l3_read,prefill,decode,how,qdepth
hbm_lru,57,31,cold,4294.9,22326,14518,228.4329,354.993,198.3302,0.0,30.1027,126.5601,time_stats,68
hbm_lru,127,28,cold,4373.079,30519,22711,225.5025,277.417,199.3,0.0,26.2025,51.9145,time_stats,67
hbm_lru,29,29,cold,4333.447,28599,20791,223.8554,321.3124,194.815,0.0,29.0404,97.457,time_stats,68
hbm_lru,12,27,cold,4328.184,27351,19543,223.5754,326.6693,192.6293,0.0,30.9461,103.0939,time_stats,68
hbm_lru,120,31,cold,4400.878,29014,21206,224.889,253.9763,200.6901,0.0,24.1989,29.0873,time_stats,68
hbm_lru,116,26,cold,4400.795,28649,20841,222.1792,260.2435,198.2296,0.0,23.9496,38.0643,time_stats,68
hbm_lru,32,26,cold,4366.822,26768,18960,222.9941,297.899,195.1841,0.0,27.81,74.9049,time_stats,70
hbm_lru,45,24,cold,4385.368,33793,25985,218.753,281.8135,195.7159,0.0,23.0371,63.0605,time_stats,68
hbm_lru,18,30,cold,4420.313,36870,29062,228.0094,246.9269,197.1896,0.0,30.8198,18.9175,time_stats,69
hbm_lru,115,25,cold,4404.534,47524,39716,229.005,268.7915,198.2182,0.0,30.7868,39.7865,time_stats,68
hbm_lru,24,18,cold,4395.339,23794,15986,220.4935,282.4589,201.1474,0.0,19.3461,61.9654,time_stats,70
hbm_lru,89,26,cold,4422.145,22768,14960,227.4694,258.1551,196.8945,0.0,30.5749,30.6857,time_stats,69
hbm_lru,35,30,cold,4410.114,24487,16679,229.8266,272.4538,203.292,0.0,26.5346,42.6272,time_stats,70
hbm_lru,59,26,cold,4434.784,34430,26622,223.9554,250.2982,197.992,0.0,25.9634,26.3428,time_stats,69
hbm_lru,106,23,cold,4435.444,34351,28527,229.2362,253.7311,199.2619,0.0,29.9743,24.4949,time_stats,70
hbm_lru,2,25,cold,4229.336,37353,29545,227.3216,464.0751,192.1699,0.0,35.1517,236.7535,time_stats,68
hbm_lru,52,29,cold,4453.797,28556,20748,226.4522,243.2807,199.6026,0.0,26.8496,16.8285,time_stats,71
hbm_lru,34,28,cold,4340.308,24313,16505,218.8394,360.5028,195.2623,0.0,23.5771,141.6634,time_stats,69
hbm_lru,126,28,cold,4453.522,35978,28170,223.8365,251.0031,198.4378,0.0,25.3987,27.1666,time_stats,71
hbm_lru,74,28,cold,4435.297,27458,19650,225.2711,269.2784,197.2726,0.0,27.9985,44.0073,time_stats,70
