kind,t0,t1,tokens,ms,key
h2s,118.57759737968445,118.59559750556946,192,12.0,171
s2h,118.69559741020203,,,,cmp_three_tier_to-c12-t0
d2h,118.87659740447998,118.8965973854065,2240,4.2,
h2s,118.8965973854065,119.01859760284424,2240,106.0,173
d2h,119.01659750938416,119.01859760284424,64,0.2,
h2s,119.01759743690491,119.03659749031067,64,4.0,174
s2h,119.13759756088257,,,,cmp_three_tier_to-c11-t3
d2h,119.2105975151062,119.21259760856628,128,0.4,
h2s,119.21159744262695,119.23059749603271,128,7.0,175
d2h,120.00459742546082,120.0065975189209,64,0.2,
h2s,120.00559759140015,120.02459740638733,64,4.0,176
d2h,120.08459758758545,120.0855975151062,64,0.2,
h2s,120.0855975151062,120.10459756851196,64,4.0,177
d2h,121.01159739494324,121.01259756088257,64,0.2,
h2s,121.01159739494324,121.030597448349,64,5.0,178
s2h,121.04859757423401,,,,cmp_three_tier_to-c11-t4
d2h,121.14159750938416,121.14359760284424,384,0.9,
h2s,121.14359760284424,121.18159747123718,384,18.0,180
d2h,121.67659759521484,121.6775975227356,448,0.9,
h2s,121.6775975227356,121.71359753608704,448,25.0,181
s2h,121.78759741783142,,,,cmp_three_tier_to-c6-t11
d2h,121.9735975265503,121.99259757995605,896,1.8,
h2s,121.99259757995605,122.0525975227356,896,41.0,183
s2h,122.01259756088257,,,,cmp_three_tier_to-c13-t0
d2h,122.14159750938416,122.16159749031067,1216,2.3,
h2s,122.16159749031067,122.22259759902954,1216,58.0,185
d2h,123.13759756088257,123.13959741592407,64,0.2,
h2s,123.13859748840332,123.15759754180908,64,4.0,186
d2h,123.49459743499756,123.49559760093689,64,0.2,
h2s,123.49559760093689,123.51359748840332,64,4.0,187
s2h,123.53259754180908,,,,cmp_three_tier_to-c11-t5
d2h,123.66359758377075,123.66559743881226,512,1.1,
h2s,123.6645975112915,123.70359754562378,512,26.0,189
d2h,123.68359756469727,123.70259737968445,576,1.2,
h2s,123.70259737968445,123.73959755897522,576,28.0,190
s2h,123.73959755897522,,,,cmp_three_tier_to-c1-t10
d2h,123.8725974559784,123.87459754943848,384,0.8,
s2h,123.87359738349915,,,,cmp_three_tier_to-c7-t3
h2s,123.87459754943848,123.91159749031067,384,20.0,193
d2h,124.0545973777771,124.07559752464294,1472,2.8,
h2s,124.07459759712219,124.15759754180908,1472,62.0,194
d2h,124.42359757423401,124.42559742927551,128,0.3,
h2s,124.42559742927551,124.44359755516052,128,7.0,195
d2h,124.46459746360779,124.48359751701355,576,1.2,
h2s,124.48359751701355,124.51959753036499,576,27.0,196
s2h,124.99859738349915,,,,cmp_three_tier_to-c13-t1
s2h,125.65959739685059,,,,cmp_three_tier_to-c3-t10
d2h,125.8725974559784,125.87459754943848,640,1.3,
h2s,125.87359738349915,125.9145975112915,640,32.0,198
d2h,125.91359758377075,125.9145975112915,64,0.2,
h2s,125.9145975112915,125.93259739875793,64,3.0,199
d2h,126.09259748458862,126.0945975780487,128,0.4,
h2s,126.09359741210938,126.11259746551514,128,8.0,200
s2h,126.23959755897522,,,,cmp_three_tier_to-c11-t6
d2h,126.3135974407196,126.31559753417969,64,0.2,
h2s,126.31559753417969,126.33359742164612,64,4.0,201
d2h,126.35359740257263,126.35359740257263,64,0.2,
h2s,126.35359740257263,126.3725974559784,64,3.0,202
s2h,126.9935975074768,,,,cmp_three_tier_to-c7-t4
d2h,127.07259750366211,127.07559752464294,192,0.5,
h2s,127.07459759712219,127.09259748458862,192,9.0,203
s2h,127.07459759712219,,,,cmp_three_tier_to-c1-t11
d2h,127.18559741973877,127.1865975856781,64,0.2,
h2s,127.1865975856781,127.20459747314453,64,4.0,204
d2h,127.83959746360779,127.84059739112854,128,0.4,
h2s,127.84059739112854,127.8595974445343,128,6.0,205
s2h,127.92059755325317,,,,cmp_three_tier_to-c13-t2
d2h,127.98659753799438,127.98759746551514,192,0.5,
h2s,127.98759746551514,128.0065975189209,192,10.0,206
d2h,128.13059759140015,128.1315975189209,128,0.4,
h2s,128.1315975189209,128.15059757232666,128,6.0,207
s2h,128.6205976009369,,,,cmp_three_tier_to-c6-t12
d2h,128.7475974559784,128.74959754943848,320,0.9,
h2s,128.74959754943848,128.7675974369049,320,14.0,209
d2h,129.03359746932983,129.0345973968506,64,0.3,
h2s,129.0345973968506,129.0525975227356,64,4.0,210
d2h,129.38859748840332,129.38959741592407,128,0.4,
h2s,129.38959741592407,129.40759754180908,128,7.0,211
s2h,129.48059749603271,,,,cmp_three_tier_to-c7-t5
d2h,130.1465973854065,130.16759753227234,5632,10.5,
h2s,130.16559743881226,130.43459749221802,5632,267.0,213
d2h,130.28659749031067,130.28759741783142,64,0.3,
h2s,130.28759741783142,130.4515974521637,64,4.0,214
d2h,131.01459741592407,131.03259754180908,576,1.2,
h2s,131.03159737586975,131.06859755516052,576,29.0,215
s2h,131.10659742355347,,,,cmp_three_tier_to-c5-t7
d2h,131.37559747695923,131.39359760284424,1024,2.0,
h2s,131.39359760284424,131.44859743118286,1024,50.0,217
d2h,131.87359738349915,131.87559747695923,128,0.4,
s2h,131.87459754943848,,,,cmp_three_tier_to-c12-t1
h2s,131.87559747695923,131.89159750938416,128,7.0,218
d2h,132.23159742355347,132.2325975894928,64,0.2,
h2s,132.2325975894928,132.24959754943848,64,4.0,219
d2h,133.4145975112915,133.41559743881226,128,0.4,
h2s,133.41559743881226,133.43359756469727,128,7.0,220
d2h,133.4515974521637,133.45259737968445,128,0.3,
h2s,133.4515974521637,133.46759748458862,128,6.0,221
s2h,133.5675973892212,,,,cmp_three_tier_to-c5-t8
d2h,133.67059755325317,133.67159748077393,128,0.4,
h2s,133.67159748077393,133.68759751319885,128,7.0,222
s2h,134.59559750556946,,,,cmp_three_tier_to-c7-t6
d2h,134.6925973892212,134.69459748268127,128,0.4,
h2s,134.69359755516052,134.7105975151062,128,6.0,223
d2h,134.84259748458862,134.8445975780487,64,0.2,
h2s,134.84359741210938,134.86159753799438,64,3.0,224
s2h,136.11459755897522,,,,cmp_three_tier_to-c14-t0
d2h,136.1925973892212,136.19459748268127,384,0.8,
h2s,136.19459748268127,136.23059749603271,384,18.0,226
d2h,136.24959754943848,136.25059747695923,64,0.2,
