kind,t0,t1,tokens,ms,key
d2h,6448.70507645607,6448.706076622009,64,0.3,
h2s,6448.706076622009,6448.746076583862,64,5.0,21258
s2h,6449.047076463699,,,,cmp_three_tier_wc-c207-t11
evict_host,6449.132076501846,6449.132076501846,1408,,
d2h,6449.133076667786,6449.280076503754,1216,2.2,
evict_device,6449.135076522827,6449.135076522827,576,,
d2h,6449.277076482773,6449.281076669693,512,1.0,
s2h,6449.279076576233,,,,cmp_three_tier_wc-c145-t27
h2s,6449.280076503754,6449.36207652092,1216,63.0,21261
h2s,6449.280076503754,6449.601076602936,512,25.0,21262
evict_device,6449.36207652092,6449.36207652092,26048,,
evict_host,6449.598076581955,6449.598076581955,64,,
d2h,6449.599076509476,6449.601076602936,512,1.1,
h2s,6449.601076602936,6449.641076564789,512,31.0,21263
evict_host,6450.4660766124725,6450.4660766124725,704,,
d2h,6450.467076539993,6450.469076633453,512,1.1,
h2s,6450.468076467514,6450.506076574326,512,28.0,21264
s2h,6450.808076620102,,,,cmp_three_tier_wc-c197-t14
evict_host,6450.8520765304565,6450.8520765304565,448,,
d2h,6450.853076457977,6450.854076623917,256,0.6,
h2s,6450.854076623917,6450.89507651329,256,15.0,21266
load_back_init,6450.856076478958,6450.856076478958,17984,,cmp_three_tier_wc-c197-t14
h2d,6450.858076572418,6451.0040764808655,17984,54.0,
s2h,6450.89507651329,,,,cmp_three_tier_wc-c187-t40
d2h,6451.000076532364,6451.139076471329,320,0.6,
s2h,6451.003076553345,,,,cmp_three_tier_wc-c203-t24
d2h,6451.135076522827,6451.139076471329,128,0.4,
evict_host,6451.135076522827,6451.135076522827,320,,
h2s,6451.138076543808,6451.1760766506195,320,19.0,21268
h2s,6451.139076471329,6451.1760766506195,128,7.0,21269
evict_host,6451.30007648468,6451.30007648468,384,,
d2h,6451.3010766506195,6451.3040766716,448,1.0,
h2s,6451.303076505661,6451.343076467514,448,23.0,21270
s2h,6451.7940764427185,,,,cmp_three_tier_wc-c173-t44
d2h,6452.104076623917,6452.105076551437,64,0.2,
h2s,6452.105076551437,6452.148076534271,64,4.0,21271
d2h,6452.6870765686035,6452.689076662064,64,0.2,
h2s,6452.688076496124,6452.731076478958,64,4.0,21272
evict_host,6453.116076469421,6453.116076469421,896,,
d2h,6453.117076635361,6453.157076597214,768,1.6,
h2s,6453.156076669693,6453.199076652527,768,36.0,21273
