conv,turn,t0,ttft,lat,tier,prompt,cached,uncached,host,storage,gap,rid
62,34,6154.687,258.8498957330012,306.031,cold,30295,7808,22487,0,0,12.376,cmp_hbm_host-c62-t34
22,25,6174.676,265.3931237009965,286.6475,cold,31146,7808,23338,0,0,6.905,cmp_hbm_host-c22-t25
37,26,6184.185,267.05307821500173,281.2075,cold,31261,7808,23453,0,0,7.189,cmp_hbm_host-c37-t26
61,38,6175.097,269.7219804119959,295.7024,cold,35651,7808,27843,0,0,7.291,cmp_hbm_host-c61-t38
52,39,6197.79,262.6626866720035,278.1743,cold,33197,7808,25389,0,0,12.441,cmp_hbm_host-c52-t39
33,32,6090.198,257.39079718699213,385.8036,cold,39431,7808,31623,0,0,7.387,cmp_hbm_host-c33-t32
99,38,6119.28,261.5528615969961,364.0526,cold,30952,7808,23144,0,0,0.824,cmp_hbm_host-c99-t38
45,33,5991.211,267.8438375459955,496.0373,cold,40980,7808,33172,0,0,0.587,cmp_hbm_host-c45-t33
24,24,6192.453,260.72424421498727,298.4837,cold,25386,7808,17578,0,0,7.185,cmp_hbm_host-c24-t24
30,27,6035.279,258.9339890590054,456.7185,cold,30105,7808,22297,0,0,7.343,cmp_hbm_host-c30-t27
72,28,6111.526,257.4710309820075,387.5549,cold,35041,7808,27233,0,0,1.197,cmp_hbm_host-c72-t28
50,34,6032.361,258.90563242801,470.0636,cold,33993,7808,26185,0,0,7.388,cmp_hbm_host-c50-t34
28,35,6226.698,260.3246200620051,279.4786,cold,34494,7808,26686,0,0,7.28,cmp_hbm_host-c28-t35
107,30,5896.149,265.00945716800925,614.2276,cold,43671,7808,35863,0,0,0.863,cmp_hbm_host-c107-t30
124,36,6177.762,270.5878671770042,337.5088,cold,32075,7808,24267,0,0,0.767,cmp_hbm_host-c124-t36
95,39,6234.841,267.47068931299145,280.5047,cold,32533,7808,24725,0,0,12.455,cmp_hbm_host-c95-t39
79,38,6244.774,260.67712766600016,278.8475,cold,31989,7808,24181,0,0,7.3,cmp_hbm_host-c79-t38
74,36,5998.032,267.9655187979952,530.864,cold,32330,7808,24522,0,0,7.457,cmp_hbm_host-c74-t36
66,32,6227.164,263.6599103680055,301.8077,cold,34391,7808,26583,0,0,0.628,cmp_hbm_host-c66-t32
19,32,6247.489,267.28836396899715,290.1527,cold,37898,7808,30090,0,0,7.29,cmp_hbm_host-c19-t32
67,38,6068.494,268.05673127199407,473.9672,cold,38351,7808,30543,0,0,0.915,cmp_hbm_host-c67-t38
10,35,6254.115,274.4005498780025,294.3247,cold,39906,7808,32098,0,0,0.646,cmp_hbm_host-c10-t35
9,30,6107.15,252.98460278000857,441.3672,cold,30809,7808,23001,0,0,7.242,cmp_hbm_host-c9-t30
48,33,6276.839,264.96430678998877,280.3108,cold,36747,7808,28939,0,0,7.28,cmp_hbm_host-c48-t33
82,34,6288.344,265.28071140999964,270.3347,cold,29398,7808,21590,0,0,0.651,cmp_hbm_host-c82-t34
31,27,6164.984,272.30079176300205,399.2719,cold,48298,7808,40490,0,0,0.504,cmp_hbm_host-c31-t27
44,34,6142.885,261.5799251040007,429.3051,cold,36047,7808,28239,0,0,7.336,cmp_hbm_host-c44-t34
94,38,6285.939,264.97800713901233,289.3529,cold,27676,7808,19868,0,0,7.333,cmp_hbm_host-c94-t38
8,34,6137.294,263.1028575550008,442.3435,cold,38503,7808,30695,0,0,7.363,cmp_hbm_host-c8-t34
2,35,6251.674,269.2377782059921,332.6436,cold,41137,7808,33329,0,0,0.854,cmp_hbm_host-c2-t35
53,33,5950.533,264.1810208579991,638.9873,cold,35296,7808,27488,0,0,0.868,cmp_hbm_host-c53-t33
36,38,6312.841,266.2601824359881,281.2764,cold,35237,7808,27429,0,0,0.515,cmp_hbm_host-c36-t38
108,32,6154.674,254.922842999993,441.3188,cold,38299,7808,30491,0,0,0.86,cmp_hbm_host-c108-t32
126,38,6295.237,268.7430119920027,304.4117,cold,41182,7808,33374,0,0,0.911,cmp_hbm_host-c126-t38
123,34,6290.596,265.61100454599364,313.375,cold,31906,7808,24098,0,0,7.243,cmp_hbm_host-c123-t34
12,36,6298.784,268.48982212599367,310.1348,cold,31822,7808,24014,0,0,7.29,cmp_hbm_host-c12-t36
115,35,6254.356,282.62459824600955,358.2188,cold,50805,7808,42997,0,0,0.847,cmp_hbm_host-c115-t35
